case_id,model_tier,model_version,strategy,prompt_version,seed,output_type,answer_text,citations,confidence,correct,citation_valid,input_tokens,fresh_input_tokens,cached_input_tokens,output_tokens,cost_usd,latency_ms,timestamp,raw_response_path,run_id,prompt_sha256,dataset_sha256,corpus_manifest_sha256,retrieved_passage_ids,attempt_count,raw_response_paths,requested_models,actual_models_used,system_fingerprints,finish_reasons,error_state,scoring_status,scoring_note,budget_guard_cost_usd,price_table_version,price_table_sha256,source_run_path,source_row_number,adjudication_id,adjudication_reason
case_0048,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.2,true,,3664,3664,0,30,0.000770300000,911,2026-08-31T07:20:27.921Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0048/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_nes-p0001-c001-309168a0031e"", ""fwo_nes-p0002-c001-ccbca03b65ab"", ""fwo_dispute_resolution-p0003-c001-1a4a5fb3c291"", ""asic_rg271-p0022-c002-f82589af8eb4"", ""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0030-c002-952ebc764c25"", ""fwo_dispute_resolution-p0012-c001-ea3701250a07"", ""asic_rg271-p0030-c001-01c8b4e666b6""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0048/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002240400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,49,,
case_0049,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ANSWER,"An ordinary IDR response must inform the complainant of: (a) the final outcome of their complaint at IDR (either confirmation of actions taken to fully resolve the complaint, or reasons for rejection or partial rejection); (b) their right to take the complaint to AFCA if they are not satisfied; and (c) AFCA contact details. If the financial firm rejects or partially rejects the complaint, the IDR response must clearly set out the reasons for the decision by (a) identifying and addressing the issues raised in the complaint; and (b) setting out the firm’s findings on material questions of fact and referring to the information that supports those findings.","[""asic_rg271-p0020-c001-065c65220d78""]",0.9,false,true,3871,3871,0,178,0.000996700000,1705,2026-08-31T07:20:29.628Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0049/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0020-c001-065c65220d78"", ""asic_rg271-p0028-c001-c4d0879b3776"", ""fwo_dispute_resolution-p0006-c001-f6b6301cc089"", ""asic_rg271-p0015-c001-29fdc2ba5f4c"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""fwo_dispute_resolution-p0008-c002-dec9ca7c9c5d"", ""asic_rg271-p0026-c001-cc581125fdf3"", ""asic_rg271-p0027-c001-f6727674ec3d""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0049/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,manually_adjudicated,blind answer-fingerprint review,0.002281800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,50,dc4874cfbeaeb134e98e,Omits the detail needed to understand the rejection and assess escalation.
case_0050,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ANSWER,"It may first be lodged with either the insurer or the trustee, and the maximum IDR timeframe is the relevant maximum IDR timeframe (with time starting to run from the date the complaint is first lodged with either party).","[""asic_rg271-p0026-c200df0eb4a7"", ""asic_rg271-p0021-c001-eedd18e219b1""]",0.74,false,false,3476,3476,0,104,0.000825200000,1194,2026-08-31T07:20:30.824Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0050/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0026-c002-c200df0eb4a7"", ""asic_rg271-p0026-c001-cc581125fdf3"", ""asic_rg271-p0023-c001-94f83792660d"", ""asic_rg271-p0028-c001-c4d0879b3776"", ""asic_rg271-p0025-c001-ccae911d4a7d"", ""asic_rg271-p0003-c001-cdd11f23d51f"", ""asic_rg271-p0021-c001-eedd18e219b1"", ""asic_rg271-p0031-c002-9a36cf6e6c14""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0050/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,manually_adjudicated,blind answer-fingerprint review,0.002202800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,51,e322ce1a241f4578b082,Fails to support and apply the specific 45-day superannuation rule.
case_0051,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ANSWER,ASIC must take into account Australian Standard AS/NZS 10002:2014 (Guidelines for complaint management in organizations) when setting IDR standards under RG 271.,"[""asic_rg271-p0004-c001-fde204a5871a"", ""asic_rg271-p0009-c001-cda643a3d5fd""]",0.98,true,true,3433,3433,0,96,0.000806600000,1365,2026-08-31T07:20:32.191Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0051/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0004-c001-fde204a5871a"", ""asic_rg271-p0009-c001-cda643a3d5fd"", ""asic_rg271-p0012-c001-c13258ebad5f"", ""asic_rg271-p0001-c001-27fa42cfe818"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0050-c001-37172ed0ad2c"", ""asic_rg271-p0057-c001-3da12262a3cc"", ""asic_rg271-p0008-c002-8f54c97d110a""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0051/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,manually_adjudicated,blind answer-fingerprint review,0.002194200000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,52,aec65b5bc15707c4ae26,
case_0052,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,3490,3490,0,30,0.000735500000,1010,2026-08-31T07:20:33.202Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0052/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0020-c001-065c65220d78"", ""asic_rg271-p0050-c001-37172ed0ad2c"", ""asic_rg271-p0054-c002-20b64eb61971"", ""asic_rg271-p0023-c002-ff9992fc02f9"", ""asic_rg271-p0023-c001-94f83792660d"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0016-c001-1d36cbf1ff44"", ""asic_rg271-p0028-c002-cd387cbf4710""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0052/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002205600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,53,,
case_0053,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.0,true,,4011,4011,0,30,0.000839700000,983,2026-08-31T07:20:34.187Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0053/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_nes-p0002-c001-ccbca03b65ab"", ""asic_rg271-p0007-c001-77021d86c294"", ""fwo_nes-p0001-c001-309168a0031e"", ""asic_rg271-p0025-c001-ccae911d4a7d"", ""asic_rg271-p0048-c001-74db5a89f04a"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0052-c001-1646aff2d006"", ""fwo_nes-p0001-c002-e38bf8c54211""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0053/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002309800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,54,,
case_0054,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ESCALATE,,[],0.74,,,3798,3798,0,30,0.000797100000,921,2026-08-31T07:20:35.111Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0054/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0013-c001-a53d7d32bf80"", ""asic_rg271-p0048-c001-74db5a89f04a"", ""asic_rg271-p0002-c001-80ab0a2750b9"", ""asic_rg271-p0018-c001-ed11096384df"", ""asic_rg271-p0049-c001-daddc825fd02"", ""asic_rg271-p0035-c001-c3bc1825ac83"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0023-c001-94f83792660d""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0054/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,operational deferral,0.002267200000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,55,,
case_0055,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,3256,3256,0,30,0.000688700000,888,2026-08-31T07:20:36.002Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0055/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0024-c001-b4bba4141d6f"", ""asic_rg271-p0020-c002-86e3cf74ff52"", ""asic_rg271-p0023-c002-ff9992fc02f9"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0018-c002-ffd83db466b2"", ""asic_rg271-p0034-c001-be168118166b"", ""asic_rg271-p0044-c001-332ffec942d6"", ""asic_rg271-p0028-c001-c4d0879b3776""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0055/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002158800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,56,,
case_0056,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.2,true,,3795,3795,0,30,0.000796500000,1049,2026-08-31T07:20:37.053Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0056/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0051-c002-82fabd4bb37b"", ""asic_rg271-p0052-c001-1646aff2d006"", ""asic_rg271-p0050-c001-37172ed0ad2c"", ""asic_rg271-p0051-c001-28781e95d91e"", ""asic_rg271-p0008-c002-8f54c97d110a"", ""asic_rg271-p0056-c001-b73af1fa4bc6"", ""asic_rg271-p0055-c001-19150792e10e"", ""asic_rg271-p0033-c001-79a60fdf3fe9""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0056/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002266600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,57,,
case_0057,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.0,true,,3035,3035,0,30,0.000644500000,976,2026-08-31T07:20:38.031Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0057/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0053-c001-0efa030624cd"", ""asic_rg271-p0010-c002-8727b7af0378"", ""asic_rg271-p0053-c002-9e312777bcb0"", ""asic_rg271-p0002-c001-80ab0a2750b9"", ""asic_rg271-p0057-c001-3da12262a3cc"", ""asic_rg271-p0052-c001-1646aff2d006"", ""asic_rg271-p0010-c001-531fc202d564"", ""asic_rg271-p0004-c002-27aaa5097a79""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0057/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002114600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,58,,
case_0058,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.0,true,,3604,3604,0,30,0.000758300000,880,2026-08-31T07:20:38.912Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0058/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0052-c001-1646aff2d006"", ""asic_rg271-p0009-c001-cda643a3d5fd"", ""asic_rg271-p0005-c002-658d80ce3c8d"", ""asic_rg271-p0052-c002-58484462157f"", ""asic_rg271-p0001-c001-27fa42cfe818"", ""asic_rg271-p0007-c001-77021d86c294"", ""asic_rg271-p0053-c001-0efa030624cd"", ""fwo_dispute_resolution-p0004-c001-b24117433e9a""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0058/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002228400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,59,,
case_0059,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.0,true,,3750,3750,0,30,0.000787500000,996,2026-08-31T07:20:39.909Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0059/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0052-c001-1646aff2d006"", ""asic_rg271-p0050-c001-37172ed0ad2c"", ""asic_rg271-p0051-c001-28781e95d91e"", ""asic_rg271-p0007-c001-77021d86c294"", ""asic_rg271-p0051-c002-82fabd4bb37b"", ""fwo_nes-p0002-c001-ccbca03b65ab"", ""asic_rg271-p0002-c001-80ab0a2750b9"", ""asic_rg271-p0036-c001-75eaed8bc84c""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0059/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002257600000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,60,,
case_0060,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,3803,3803,0,30,0.000798100000,898,2026-08-31T07:20:40.808Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0060/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""fwo_nes-p0001-c001-309168a0031e"", ""fwo_nes-p0001-c002-e38bf8c54211"", ""fwo_nes-p0002-c001-ccbca03b65ab"", ""fwo_dispute_resolution-p0006-c001-f6b6301cc089"", ""fwo_dispute_resolution-p0002-c001-b5913d14d74a"", ""fwo_dispute_resolution-p0003-c001-1a4a5fb3c291"", ""asic_rg271-p0046-c001-5d4b11b8f461"", ""fwo_dispute_resolution-p0004-c002-51dcb90360e5""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0060/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002268200000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,61,,
case_0061,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ANSWER,Yes. RG 271.75 provides that a financial firm must provide a written IDR response even where the complaint is closed by the end of the fifth business day if “the complainant requests a written response”.,"[""asic_rg271-p0025-c001-ccae911d4a7d""]",0.98,true,true,3692,3692,0,90,0.000850900000,1206,2026-08-31T07:20:42.015Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0061/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0024-c001-b4bba4141d6f"", ""asic_rg271-p0021-c001-eedd18e219b1"", ""asic_rg271-p0021-c002-f2a3afc18de5"", ""asic_rg271-p0025-c001-ccae911d4a7d"", ""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0025-c002-cf7e92ab69f7"", ""asic_rg271-p0020-c001-065c65220d78"", ""asic_rg271-p0019-c001-fe57db53dd3b""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0061/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,manually_adjudicated,blind answer-fingerprint review,0.002246000000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,62,35428263c2a1865b297a,
case_0062,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ABSTAIN,,[],0.05,true,,3124,3124,0,30,0.000662300000,960,2026-08-31T07:20:42.977Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0062/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0044-c001-332ffec942d6"", ""asic_rg271-p0016-c002-95dd91435eb9"", ""fwo_dispute_resolution-p0009-c002-3d485db7e021"", ""fwo_dispute_resolution-p0009-c001-20723c6f1697"", ""asic_rg271-p0051-c002-82fabd4bb37b"", ""asic_rg271-p0030-c001-01c8b4e666b6"", ""asic_rg271-p0043-c001-530991c66702"", ""asic_rg271-p0027-c001-f6727674ec3d""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0062/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,literal abstention vs frozen expected behaviour,0.002132400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,63,,
case_0063,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ESCALATE,,[],0.74,,,3779,3779,0,30,0.000793300000,1049,2026-08-31T07:20:44.027Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0063/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0022-c001-c82f21d3ee0b"", ""asic_rg271-p0028-c001-c4d0879b3776"", ""asic_rg271-p0003-c001-cdd11f23d51f"", ""asic_rg271-p0031-c001-6da530809372"", ""asic_rg271-p0029-c001-951a4fdedd90"", ""asic_rg271-p0024-c001-b4bba4141d6f"", ""asic_rg271-p0023-c001-94f83792660d"", ""asic_rg271-p0019-c001-fe57db53dd3b""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0063/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,deterministic,operational deferral,0.002263400000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,64,,
case_0064,cheap,gpt-5.4-nano-2026-03-17,single_pass,base-v1.0.0,20260831,ANSWER,"Yes—if the post is on a social media channel or account owned or controlled by the financial firm (and the author is identifiable and contactable), it is a “complaint” and the firm must deal with it through its IDR process.","[""asic_rg271-p0014-c001-2450831dba3b"", ""asic_rg271-p0013-c001-a53d7d32bf80""]",0.86,true,true,3251,3251,0,112,0.000790200000,1309,2026-08-31T07:20:45.338Z,results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0064/call-01-attempt-01.json,full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65,beec0d744d65db701dfb3b68082ee0ef86e7e10486f05e8b39a1ebf178c22eda,1b1581710af22995c47da1aae2c481b23a293be168a20d5e5765a03d4b4e5cc0,a21a88481f955ea9cfc84c014e0af771b4f5ceca19b1cf470cfc35a19c747920,"[""asic_rg271-p0014-c002-c83027a54f40"", ""asic_rg271-p0014-c001-2450831dba3b"", ""asic_rg271-p0013-c001-a53d7d32bf80"", ""asic_rg271-p0013-c002-bb0917000e53"", ""asic_rg271-p0019-c001-fe57db53dd3b"", ""asic_rg271-p0041-c001-240a1feebad6"", ""asic_rg271-p0038-c002-6ac5a8d18495"", ""asic_rg271-p0035-c001-c3bc1825ac83""]",1,"[""results/raw/full_r3_v1__cheap__single_pass__1b1581710af2__beec0d744d65/case_0064/call-01-attempt-01.json""]","[""gpt-5.4-nano-2026-03-17""]","[""gpt-5.4-nano-2026-03-17""]",[],"[""stop""]",,manually_adjudicated,blind answer-fingerprint review,0.002157800000,openai-standard-2026-08-31,217b709f860486e367878551c3e5034b05d84ed7ee4ed18267746dcc30f4aa9b,results/runs/full_r3__cheap__single_pass.csv,65,6e7d95003c0443d8e755,
